code,res
S12000011,11190
W06000008,3346
W06000010,15579
S12000011,10932
W06000008,3279
W06000010,15378
S12000011,10932
W06000008,3279
W06000010,15378
S12000011,10770
W06000008,3222
W06000010,15195
S12000011,10603
W06000008,3181
W06000010,14993
S12000011,10438
W06000008,3139
W06000010,14744
S12000011,10324
W06000008,3076
W06000010,14570
S12000011,10177
W06000008,2953
W06000010,14153
S12000011,10056
W06000008,2925
W06000010,13995
S12000011,9884
W06000008,2925
W06000010,13995
S12000011,9737
W06000008,2882
W06000010,13873
S12000011,9572
W06000008,2844
W06000010,13708
S12000011,9390
W06000008,2804
W06000010,13466
S12000011,9274
W06000008,2736
W06000010,13254
S12000011,9169
W06000008,2736
W06000010,13254
S12000011,8983
W06000008,2702
W06000010,13137
S12000011,8816
W06000008,2702
W06000010,13137
S12000011,8652
W06000008,2666
W06000010,13014
S12000011,8535
W06000008,2607
W06000010,12897
S12000011,8432
W06000008,2578
W06000010,12791
S12000011,8346
W06000008,2555
W06000010,12729
S12000011,8251
W06000008,2494
W06000010,12541
S12000011,8174
W06000008,2454
W06000010,12439
S12000011,8073
W06000008,2454
W06000010,12439
S12000011,7962
W06000008,2419
W06000010,12379
S12000011,7877
W06000008,2392
W06000010,12305
S12000011,7813
W06000008,2375
W06000010,12242
S12000011,7764
W06000008,2370
W06000010,12224
S12000011,7730
W06000008,2316
W06000010,12128
S12000011,7699
W06000008,2296
W06000010,12090
S12000011,7681
W06000008,2296
W06000010,12090
S12000011,7648
W06000008,2280
W06000010,12060
S12000011,7623
W06000008,2241
W06000010,11997
S12000011,7596
W06000008,2241
W06000010,11997
S12000011,7575
W06000008,2235
W06000010,11972
S12000011,7554
W06000008,2220
W06000010,11912
S12000011,7534
W06000008,2214
W06000010,11876
S12000011,7514
W06000008,2214
W06000010,11876
S12000011,7489
W06000008,2207
W06000010,11851
S12000011,7463
W06000008,2202
W06000010,11824
S12000011,7437
W06000008,2200
W06000010,11806
S12000011,7426
W06000008,2188
W06000010,11785
S12000011,7415
W06000008,2169
W06000010,11742
S12000011,7381
W06000008,2156
W06000010,11715
S12000011,7381
W06000008,2156
W06000010,11715
S12000011,7363
W06000008,2146
W06000010,11697
S12000011,7337
W06000008,2137
W06000010,11662
S12000011,7343
W06000008,2127
W06000010,11647
S12000011,7322
W06000008,2117
W06000010,11614
S12000011,7317
W06000008,2107
W06000010,11578
S12000011,7306
W06000008,2086
W06000010,11531
S12000011,7285
W06000008,2086
W06000010,11531
S12000011,7251
W06000008,2074
W06000010,11509
S12000011,7214
W06000008,2054
W06000010,11497
S12000011,7189
W06000008,2041
W06000010,11476
S12000011,7147
W06000008,2037
W06000010,11444
S12000011,7118
W06000008,2014
W06000010,11383
S12000011,7079
W06000008,1999
W06000010,11360
S12000011,7036
W06000008,1999
W06000010,11360
S12000011,7009
W06000008,1987
W06000010,11343
S12000011,6972
W06000008,1978
W06000010,11321
S12000011,6909
W06000008,1957
W06000010,11282
S12000011,6864
W06000008,1953
W06000010,11261
S12000011,6814
W06000008,1935
W06000010,11213
S12000011,6775
W06000008,1916
W06000010,11200
S12000011,6724
W06000008,1916
W06000010,11200
S12000011,6655
W06000008,1914
W06000010,11173
S12000011,6595
W06000008,1894
W06000010,11159
S12000011,6515
W06000008,1893
W06000010,11146
S12000011,6458
W06000008,1882
W06000010,11126
S12000011,6410
W06000008,1870
W06000010,11065
S12000011,6369
W06000008,1869
W06000010,11046
S12000011,6317
W06000008,1869
W06000010,11046
S12000011,6237
W06000008,1863
W06000010,11013
S12000011,6147
W06000008,1857
W06000010,11004
S12000011,6061
W06000008,1855
W06000010,10981
S12000011,5994
W06000008,1854
W06000010,10976
S12000011,5943
W06000008,1848
W06000010,10957
S12000011,5882
W06000008,1844
W06000010,10939
S12000011,5828
W06000008,1844
W06000010,10939
S12000011,5787
W06000008,1840
W06000010,10933
S12000011,5720
W06000008,1832
W06000010,10926
S12000011,5670
W06000008,1831
W06000010,10923
S12000011,5633
W06000008,1827
W06000010,10919
S12000011,5604
W06000008,1816
W06000010,10902
S12000011,5583
W06000008,1816
W06000010,10896
S12000011,5569
W06000008,1816
W06000010,10896
S12000011,5556
W06000008,1813
W06000010,10892
S12000011,5526
W06000008,1811
W06000010,10889
S12000011,5489
W06000008,1806
W06000010,10887
S12000011,5458
W06000008,1806
W06000010,10884
S12000011,5442
W06000008,1801
W06000010,10877
S12000011,5421
W06000008,1801
W06000010,10874
S12000011,5408
W06000008,1801
W06000010,10874
S12000011,5374
W06000008,1800
W06000010,10871
S12000011,5355
W06000008,1800
W06000010,10868
S12000011,5329
W06000008,1796
W06000010,10849
S12000011,5312
W06000008,1796
W06000010,10849
S12000011,5299
W06000008,1794
W06000010,10847
S12000011,5291
W06000008,1794
W06000010,10843
S12000011,5274
W06000008,1794
W06000010,10843
S12000011,5254
W06000008,1794
W06000010,10837
S12000011,5241
W06000008,1793
W06000010,10835
S12000011,5221
W06000008,1793
W06000010,10832
S12000011,5200
W06000008,1790
W06000010,10829
S12000011,5170
W06000008,1790
W06000010,10829
S12000011,5154
W06000008,1790
W06000010,10825
S12000011,5127
W06000008,1790
W06000010,10825
S12000011,5099
W06000008,1789
W06000010,10824
S12000011,5078
W06000008,1789
W06000010,10820
S12000011,5058
W06000008,1789
W06000010,10819
S12000011,5034
W06000008,1789
W06000010,10818
S12000011,5023
W06000008,1789
W06000010,10815
S12000011,5017
W06000008,1787
W06000010,10811
S12000011,5004
W06000008,1787
W06000010,10811
S12000011,4988
W06000008,1787
W06000010,10811
S12000011,4971
W06000008,1786
W06000010,10810
S12000011,4952
W06000008,1785
W06000010,10808
S12000011,4931
W06000008,1784
W06000010,10808
S12000011,4922
W06000008,1784
W06000010,10802
S12000011,4902
W06000008,1784
W06000010,10801
S12000011,4888
W06000008,1784
W06000010,10801
S12000011,4876
W06000008,1784
W06000010,10799
S12000011,4864
W06000008,1782
W06000010,10794
S12000011,4850
W06000008,1782
W06000010,10793
S12000011,4839
W06000008,1780
W06000010,10791
S12000011,4836
W06000008,1778
W06000010,10780
S12000011,4831
W06000008,1777
W06000010,10778
S12000011,4828
W06000008,1777
W06000010,10778
S12000011,4823
W06000008,1777
W06000010,10776
S12000011,4819
W06000008,1774
W06000010,10776
S12000011,4815
W06000008,1773
W06000010,10769
S12000011,4809
W06000008,1773
W06000010,10767
S12000011,4809
W06000008,1773
W06000010,10767
S12000011,4805
W06000008,1773
W06000010,10766
S12000011,4803
W06000008,1773
W06000010,10766
S12000011,4794
W06000008,1772
W06000010,10766
S12000011,4794
W06000008,1772
W06000010,10759
S12000011,4790
W06000008,1771
W06000010,10758
S12000011,4784
W06000008,1771
W06000010,10757
S12000011,4782
W06000008,1771
W06000010,10757
S12000011,4782
S12000011,4779
W06000008,1770
W06000010,10751
S12000011,4778
W06000008,1769
W06000010,10747
S12000011,4772
W06000008,1768
W06000010,10742
S12000011,4769
W06000008,1767
W06000010,10740
S12000011,4767
W06000008,1767
W06000010,10738
S12000011,4762
W06000008,1766
W06000010,10734
S12000011,4755
S12000011,4751
W06000008,1766
W06000010,10732
S12000011,4742
W06000008,1763
W06000010,10730
S12000011,4738
W06000008,1762
W06000010,10729
S12000011,4730
S12000011,4719
W06000008,1762
W06000010,10724
S12000011,4717
W06000008,1762
W06000010,10720
S12000011,4710
W06000008,1762
W06000010,10717
S12000011,4706
W06000008,1760
W06000010,10713
S12000011,4704
W06000008,1759
W06000010,10711
S12000011,4697
W06000008,1759
W06000010,10710
S12000011,4690
W06000008,1759
W06000010,10707
S12000011,4664
W06000008,1758
W06000010,10704
S12000011,4664
S12000011,4664
W06000008,1757
W06000010,10694
S12000011,4664
S12000011,4664
W06000008,1755
W06000010,10691
S12000011,4660
W06000008,1751
W06000010,10682
S12000011,4654
W06000008,1750
W06000010,10680
S12000011,4650
W06000008,1749
W06000010,10678
S12000011,4645
W06000008,1749
W06000010,10671
S12000011,4637
W06000008,1748
W06000010,10668
S12000011,4632
W06000008,1748
W06000010,10663
S12000011,4621
W06000008,1746
W06000010,10656
S12000011,4596
W06000008,1746
W06000010,10645
S12000011,4581
W06000008,1746
W06000010,10639
S12000011,4573
W06000008,1745
W06000010,10635
S12000011,4561
W06000008,1745
W06000010,10630
S12000011,4552
W06000008,1744
W06000010,10624
S12000011,4541
W06000008,1743
W06000010,10618
S12000011,4528
W06000008,1743
W06000010,10607
S12000011,4514
W06000008,1739
W06000010,10594
S12000011,4499
W06000008,1737
W06000010,10589
S12000011,4467
W06000008,1737
W06000010,10580
S12000011,4451
W06000008,1734
W06000010,10564
S12000011,4434
W06000008,1734
W06000010,10553
S12000011,4412
W06000008,1734
W06000010,10544
S12000011,4396
W06000008,1734
W06000010,10542
S12000011,4383
W06000008,1732
W06000010,10537
S12000011,4371
W06000008,1732
W06000010,10527
S12000011,4346
W06000008,1732
W06000010,10519
S12000011,4335
W06000008,1731
W06000010,10514
S12000011,4323
W06000008,1731
W06000010,10509
S12000011,4310
W06000008,1729
W06000010,10499
S12000011,4292
W06000008,1728
W06000010,10490
S12000011,4284
W06000008,1724
W06000010,10469
S12000011,4276
W06000008,1723
W06000010,10460
S12000011,4257
W06000008,1723
W06000010,10451
S12000011,4253
W06000008,1720
W06000010,10436
S12000011,4236
W06000008,1716
W06000010,10427
S12000011,4225
W06000008,1714
W06000010,10417
S12000011,4219
W06000008,1710
W06000010,10397
S12000011,4204
W06000008,1709
W06000010,10388
S12000011,4197
W06000008,1709
W06000010,10380
S12000011,4185
W06000008,1706
W06000010,10359
S12000011,4165
W06000008,1703
W06000010,10343
S12000011,4155
W06000008,1702
W06000010,10321
S12000011,4135
W06000008,1700
W06000010,10299
S12000011,4107
W06000008,1696
W06000010,10276
S12000011,4093
W06000008,1691
W06000010,10261
S12000011,4076
W06000008,1687
W06000010,10244
S12000011,4057
W06000008,1684
W06000010,10227
S12000011,4052
W06000008,1684
W06000010,10210
S12000011,4024
W06000008,1680
W06000010,10183
S12000011,4005
W06000008,1677
W06000010,10162
S12000011,4001
W06000008,1674
W06000010,10127
S12000011,3992
W06000008,1672
W06000010,10114
S12000011,3978
W06000008,1670
W06000010,10100
S12000011,3953
W06000008,1667
W06000010,10084
S12000011,3931
W06000008,1662
W06000010,10046
S12000011,3923
W06000008,1661
W06000010,10027
S12000011,3904
W06000008,1656
W06000010,9999
S12000011,3886
W06000008,1648
W06000010,9974
S12000011,3864
W06000008,1643
W06000010,9942
S12000011,3850
W06000008,1637
W06000010,9909
S12000011,3829
W06000008,1632
W06000010,9852
S12000011,3803
W06000008,1623
W06000010,9805
S12000011,3785
W06000008,1619
W06000010,9774
S12000011,3762
W06000008,1617
W06000010,9713
S12000011,3739
W06000008,1617
W06000010,9671
S12000011,3703
W06000008,1610
W06000010,9636
S12000011,3673
W06000008,1605
W06000010,9611
S12000011,3647
W06000008,1599
W06000010,9587
S12000011,3637
W06000008,1595
W06000010,9529
S12000011,3616
W06000008,1593
W06000010,9503
S12000011,3592
W06000008,1591
W06000010,9418
S12000011,3576
W06000008,1580
W06000010,9362
S12000011,3542
W06000008,1559
W06000010,9300
S12000011,3522
W06000008,1548
W06000010,9230
S12000011,3504
W06000008,1539
W06000010,9175
S12000011,3473
W06000008,1520
W06000010,9098
S12000011,3453
W06000008,1503
W06000010,9048
S12000011,3430
W06000008,1491
W06000010,9002
S12000011,3402
W06000008,1465
W06000010,8879
S12000011,3371
W06000008,1451
W06000010,8793
S12000011,3345
W06000008,1428
W06000010,8703
S12000011,3305
W06000008,1411
W06000010,8620
S12000011,3278
W06000008,1396
W06000010,8529
S12000011,3261
W06000008,1385
W06000010,8448
S12000011,3236
W06000008,1367
W06000010,8371
S12000011,3207
W06000008,1347
W06000010,8262
S12000011,3167
W06000008,1329
W06000010,8188
S12000011,3129
W06000008,1303
W06000010,8105
S12000011,2889
W06000008,1292
W06000010,8011
S12000011,2889
W06000008,1277
W06000010,7895
S12000011,2889
W06000008,1244
W06000010,7688
S12000011,2889
S12000011,2889
W06000008,1211
W06000010,7584
S12000011,2833
W06000008,1198
W06000010,7497
S12000011,2773
W06000008,1163
W06000010,7310
S12000011,2640
W06000008,1149
W06000010,7199
S12000011,2640
W06000008,1143
W06000010,7101
S12000011,2640
W06000008,1106
W06000010,6848
S12000011,2640
S12000011,2640
W06000008,1099
W06000010,6742
S12000011,2605
W06000008,1080
W06000010,6637
S12000011,2583
W06000008,1047
W06000010,6451
S12000011,2549
W06000008,1025
W06000010,6269
S12000011,2522
W06000008,998
W06000010,6110
S12000011,2491
W06000008,980
W06000010,5937
S12000011,2485
W06000008,957
W06000010,5734
S12000011,2470
W06000008,921
W06000010,5515
S12000011,2448
W06000008,837
W06000010,4673
S12000011,2443
W06000008,828
W06000010,4646
S12000011,2426
W06000008,822
W06000010,4622
S12000011,2433
S12000011,2411
W06000008,818
W06000010,4558
S12000011,2388
W06000008,796
W06000010,4383
S12000011,2373
W06000008,766
W06000010,4244
S12000011,2349
W06000008,745
W06000010,4142
S12000011,2328
W06000008,719
W06000010,4019
S12000011,2309
W06000008,715
W06000010,3972
S12000011,2302
W06000008,694
W06000010,3874
S12000011,2293
W06000008,683
W06000010,3762
S12000011,2274
W06000008,651
W06000010,3680
S12000011,2254
W06000008,621
W06000010,3594
S12000011,2228
W06000008,610
W06000010,3510
S12000011,2197
W06000008,597
W06000010,3420
S12000011,2178
W06000008,588
W06000010,3377
S12000011,2155
W06000008,582
W06000010,3333
S12000011,2150
W06000008,559
W06000010,3287
S12000011,2125
W06000008,542
W06000010,3222
S12000011,2067
W06000008,520
W06000010,3158
S12000011,2067
W06000008,505
W06000010,3094
S12000011,2049
W06000008,483
W06000010,3023
S12000011,2036
W06000008,473
W06000010,2991
S12000011,2007
W06000008,455
W06000010,2949
S12000011,1986
W06000008,434
W06000010,2886
S12000011,1963
W06000008,430
W06000010,2821
S12000011,1935
W06000008,420
W06000010,2757
S12000011,1904
W06000008,413
W06000010,2715
S12000011,1870
W06000008,404
W06000010,2671
S12000011,1836
W06000008,392
W06000010,2625
S12000011,1825
W06000008,380
W06000010,2583
S12000011,1800
W06000008,371
W06000010,2530
S12000011,1777
W06000008,361
W06000010,2466
S12000011,1751
W06000008,348
W06000010,2432
S12000011,1712
W06000008,343
W06000010,2395
S12000011,1681
W06000008,338
W06000010,2347
S12000011,1655
W06000008,336
W06000010,2340
S12000011,1635
W06000008,290
W06000010,2275
S12000011,1604
W06000008,276
W06000010,2246
S12000011,1555
W06000008,274
W06000010,2217
S12000011,1533
W06000008,261
W06000010,2142
S12000011,1504
W06000008,256
W06000010,2105
S12000011,1475
W06000008,254
W06000010,2062
S12000011,1446
W06000008,249
W06000010,2026
S12000011,1404
W06000008,239
W06000010,1977
S12000011,1381
W06000008,238
W06000010,1919
S12000011,1358
W06000008,236
W06000010,1861
S12000011,1319
W06000008,233
W06000010,1803
S12000011,1298
W06000008,229
W06000010,1774
S12000011,1268
W06000008,226
W06000010,1733
S12000011,1229
W06000008,219
W06000010,1689
S12000011,1195
W06000008,209
W06000010,1617
S12000011,1167
W06000008,206
W06000010,1605
S12000011,1116
W06000008,201
W06000010,1566
S12000011,1073
W06000008,194
W06000010,1543
S12000011,1030
W06000008,185
W06000010,1511
S12000011,984
W06000008,183
W06000010,1484
S12000011,954
W06000008,180
W06000010,1448
S12000011,938
W06000008,177
W06000010,1438
S12000011,935
W06000008,175
W06000010,1419
S12000011,906
W06000008,172
W06000010,1401
S12000011,883
W06000008,168
W06000010,1374
S12000011,867
W06000008,163
W06000010,1344
S12000011,834
W06000008,159
W06000010,1314
S12000011,810
W06000008,156
W06000010,1291
S12000011,785
W06000008,156
W06000010,1285
S12000011,772
W06000008,155
W06000010,1275
S12000011,753
W06000008,152
W06000010,1253
S12000011,734
W06000008,150
W06000010,1230
S12000011,719
W06000008,145
W06000010,1211
S12000011,705
W06000008,131
W06000010,1186
S12000011,685
W06000008,130
W06000010,1182
S12000011,671
W06000008,123
W06000010,1162
S12000011,648
W06000008,122
W06000010,1158
S12000011,627
W06000008,121
W06000010,1137
S12000011,607
W06000008,118
W06000010,1121
S12000011,595
W06000008,114
W06000010,1107
S12000011,581
W06000008,113
W06000010,1090
S12000011,572
W06000008,102
W06000010,1074
S12000011,567
W06000008,102
W06000010,1056
S12000011,563
W06000008,98
W06000010,1029
S12000011,556
W06000008,98
W06000010,1014
S12000011,549
W06000008,98
W06000010,1003
S12000011,538
W06000008,97
W06000010,978
S12000011,533
W06000008,97
W06000010,959
S12000011,529
W06000008,96
W06000010,943
S12000011,526
W06000008,95
W06000010,931
S12000011,523
W06000008,95
W06000010,912
S12000011,512
W06000008,95
W06000010,902
S12000011,510
W06000008,94
W06000010,892
S12000011,504
W06000008,94
W06000010,889
S12000011,499
W06000008,94
W06000010,888
S12000011,489
W06000008,94
W06000010,886
S12000011,487
W06000008,94
W06000010,884
S12000011,474
W06000008,94
W06000010,883
S12000011,466
W06000008,86
W06000010,878
S12000011,459
W06000008,86
W06000010,873
S12000011,453
W06000008,85
W06000010,866
S12000011,449
W06000008,84
W06000010,862
S12000011,444
W06000008,83
W06000010,859
S12000011,436
W06000008,83
W06000010,855
S12000011,428
W06000008,83
W06000010,849
S12000011,422
W06000008,82
W06000010,847
S12000011,421
W06000008,82
W06000010,846
S12000011,415
W06000008,81
W06000010,845
S12000011,412
W06000008,81
W06000010,845
S12000011,408
W06000008,81
W06000010,844
S12000011,402
W06000008,80
W06000010,843
S12000011,395
W06000008,78
W06000010,840
S12000011,393
W06000008,78
W06000010,838
S12000011,392
W06000008,78
W06000010,837
S12000011,391
W06000008,77
W06000010,835
S12000011,389
W06000008,74
W06000010,832
S12000011,388
W06000008,74
W06000010,830
S12000011,384
W06000008,74
W06000010,830
S12000011,380
W06000008,74
W06000010,829
S12000011,378
W06000008,74
W06000010,829
S12000011,377
W06000008,74
W06000010,829
S12000011,377
W06000008,74
W06000010,829
S12000011,377
W06000008,74
W06000010,829
S12000011,376
W06000008,74
W06000010,828
S12000011,376
W06000008,74
W06000010,828
S12000011,376
W06000008,74
W06000010,825
S12000011,374
W06000008,74
W06000010,823
S12000011,373
W06000008,73
W06000010,822
S12000011,373
W06000008,73
W06000010,820
S12000011,372
W06000008,73
W06000010,819
S12000011,372
W06000008,73
W06000010,819
S12000011,371
W06000008,73
W06000010,817
S12000011,371
W06000008,73
W06000010,816
S12000011,369
W06000008,71
W06000010,816
S12000011,369
W06000008,69
W06000010,815
S12000011,366
W06000008,68
W06000010,814
S12000011,363
W06000008,68
W06000010,813
S12000011,366
W06000008,66
W06000010,813
